|          0 <= x <          60;  y_0          =   50.0000 +    -0.0833x     1.9667x^2    -1.7833x_3 ; Bezier Curve 
|      15660 <= x <       15720;  y_174        =   73.0000 +    -0.1000x     0.0000x^2     0.1000x_3 ; Bezier Curve 
|      15750 <= x <       15810;  y_175        =   71.0000 +    -0.9000x     0.0000x^2     0.9000x_3 ; Bezier Curve 
|      15840 <= x <       15900;  y_176        =   54.0000 +    -5.9833x    13.7667x^2    -7.0833x_3 ; Bezier Curve 
|      15930 <= x <       15990;  y_177        =   71.0000 +    -1.2917x     0.9833x^2     0.3583x_3 ; Bezier Curve 
|      16020 <= x <       16080;  y_178        =   55.0000 +     5.2250x    -8.8500x^2     3.1750x_3 ; Bezier Curve 
|      16110 <= x <       16170;  y_179        =   24.0000 +   -20.2750x    44.2500x^2   -21.7250x_3 ; Bezier Curve 
|      16200 <= x <       16260;  y_180        =   69.0000 +    -1.1917x     0.9833x^2     0.2583x_3 ; Bezier Curve 
|      16290 <= x <       16350;  y_181        =   53.0000 +    -0.0833x     1.9667x^2    -1.7833x_3 ; Bezier Curve 
|      16380 <= x <       16440;  y_182        =   71.0000 +     0.2333x    -1.9667x^2     1.6333x_3 ; Bezier Curve 
|      16470 <= x <       16530;  y_183        =   57.0000 +     0.7000x     0.0000x^2    -0.7000x_3 ; Bezier Curve 
|      16560 <= x <       16620;  y_184        =   70.0000 +    -0.7000x     0.0000x^2     0.7000x_3 ; Bezier Curve 
|      16650 <= x <       16710;  y_185        =   57.0000 +     1.5833x    -1.9667x^2     0.2833x_3 ; Bezier Curve 
|      16740 <= x <       16800;  y_186        =   72.0000 +     1.7083x    -4.9167x^2     2.9583x_3 ; Bezier Curve 
|      16830 <= x <       16890;  y_187        =   56.0000 +     1.0917x    -0.9833x^2    -0.1583x_3 ; Bezier Curve 
|      16920 <= x <       16980;  y_188        =   71.0000 +    -0.7500x     0.0000x^2     0.7500x_3 ; Bezier Curve 
|      17010 <= x <       17070;  y_189        =   55.0000 +     0.0083x     0.9833x^2    -0.9417x_3 ; Bezier Curve 
|      17100 <= x <       17160;  y_190        =   71.0000 +     7.9667x   -15.7333x^2     6.9667x_3 ; Bezier Curve 
|      17190 <= x <       17250;  y_191        =   72.0000 +     0.1333x    -1.9667x^2     1.7333x_3 ; Bezier Curve 
|      17280 <= x <       17340;  y_192        =   54.0000 +    -7.6083x    16.7167x^2    -8.2583x_3 ; Bezier Curve 
|      17370 <= x <       17430;  y_193        =   57.0000 +     0.7000x     0.0000x^2    -0.7000x_3 ; Bezier Curve 
|      17460 <= x <       17520;  y_194        =   73.0000 +    -0.8000x     0.0000x^2     0.8000x_3 ; Bezier Curve 
|      17550 <= x <       17610;  y_195        =   58.0000 +     1.2417x    -0.9833x^2    -0.3083x_3 ; Bezier Curve 
|      17640 <= x <       17700;  y_196        =   70.0000 +     6.7250x   -14.7500x^2     7.2750x_3 ; Bezier Curve 
|      17730 <= x <       17790;  y_197        =   73.0000 +    -0.9500x     0.0000x^2     0.9500x_3 ; Bezier Curve 
|      17820 <= x <       17880;  y_198        =   53.0000 +     0.4083x     0.9833x^2    -1.3417x_3 ; Bezier Curve 
|      17910 <= x <       17970;  y_199        =   72.0000 +    -0.3583x    -0.9833x^2     1.2917x_3 ; Bezier Curve 
|      18000 <= x <       18060;  y_200        =   54.0000 +     0.9000x    -0.0000x^2    -0.9000x_3 ; Bezier Curve 
|      18090 <= x <       18150;  y_201        =   71.0000 +    -1.3417x     0.9833x^2     0.4083x_3 ; Bezier Curve 
|      18180 <= x <       18240;  y_202        =   55.0000 +     1.3417x    -0.9833x^2    -0.4083x_3 ; Bezier Curve 
|      18270 <= x <       18330;  y_203        =   71.0000 +     0.0833x    -1.9667x^2     1.7833x_3 ; Bezier Curve 
|      18360 <= x <       18420;  y_204        =   55.0000 +    -6.6250x    14.7500x^2    -7.3750x_3 ; Bezier Curve 
|      18450 <= x <       18510;  y_205        =   23.0000 +   -23.1583x    46.2167x^2   -20.7083x_3 ; Bezier Curve 
|      18540 <= x <       18600;  y_206        =   53.0000 +     0.4083x     0.9833x^2    -1.3417x_3 ; Bezier Curve 
|      18630 <= x <       18690;  y_207        =   71.0000 +    -0.9000x     0.0000x^2     0.9000x_3 ; Bezier Curve 
|      18720 <= x <       18780;  y_208        =   54.0000 +     1.3417x    -0.9833x^2    -0.4083x_3 ; Bezier Curve 
|      18810 <= x <       18870;  y_209        =   69.0000 +    -0.3917x     0.9833x^2    -0.5417x_3 ; Bezier Curve 
|      18900 <= x <       18960;  y_210        =   73.0000 +     4.1167x    -9.8333x^2     5.2167x_3 ; Bezier Curve 
|      18990 <= x <       19050;  y_211        =   58.0000 +    -5.7417x    12.7833x^2    -6.3917x_3 ; Bezier Curve 
|      19080 <= x <       19140;  y_212        =   54.0000 +     1.8833x    -1.9667x^2    -0.0167x_3 ; Bezier Curve 
|      19170 <= x <       19230;  y_213        =   71.0000 +    -1.3417x     0.9833x^2     0.4083x_3 ; Bezier Curve 
|      19260 <= x <       19320;  y_214        =   55.0000 +     0.6500x     0.0000x^2    -0.6500x_3 ; Bezier Curve 
|      19350 <= x <       19410;  y_215        =   71.0000 +     0.0833x    -1.9667x^2     1.7833x_3 ; Bezier Curve 
|      19440 <= x <       19500;  y_216        =   54.0000 +     0.2583x     0.9833x^2    -1.1917x_3 ; Bezier Curve 
|      19530 <= x <       19590;  y_217        =   69.0000 +    -1.7833x     1.9667x^2    -0.0833x_3 ; Bezier Curve 
|      19620 <= x <       19680;  y_218        =   55.0000 +     0.3083x     0.9833x^2    -1.2417x_3 ; Bezier Curve 
|      19710 <= x <       19770;  y_219        =   71.0000 +    -0.9500x     0.0000x^2     0.9500x_3 ; Bezier Curve 
|      19800 <= x <       19860;  y_220        =   53.0000 +     0.9500x     0.0000x^2    -0.9500x_3 ; Bezier Curve 
|      19890 <= x <       19950;  y_221        =   59.0000 +     0.0583x     0.9833x^2    -0.9917x_3 ; Bezier Curve 
|      19980 <= x <       20040;  y_222        =   70.0000 +    -0.5000x     0.0000x^2     0.5000x_3 ; Bezier Curve 
|      20070 <= x <       20130;  y_223        =   60.0000 +    -0.1417x     0.9833x^2    -0.7917x_3 ; Bezier Curve 
|      20160 <= x <       20220;  y_224        =   70.0000 +     0.5833x    -1.9667x^2     1.2833x_3 ; Bezier Curve 
|      20250 <= x <       20310;  y_225        =   62.0000 +    -4.0250x     8.8500x^2    -4.3750x_3 ; Bezier Curve 
|      20340 <= x <       20400;  y_226        =   69.0000 +    -0.3417x     0.9833x^2    -0.5917x_3 ; Bezier Curve 
